"Товар 1С";"Артикул";"Цена 1С (руб)";"Маркетплейс";"Название на маркетплейсе";"Цена конкурента (руб)";"Разница (руб)";"Разница (%)";"Совпадение (%)";"Ссылка"
"Шлем FXR Torque Team";"_Шлем_FXR_Torque";"22150.0";"Avito";"Шлем FXR Torque Team Black/Blue в Санкт-Петербурге";"20000.0";"-2150.0";"-9.7";"100.0";"https://www.avito.ru/sankt-peterburg/zapchasti_i_aksessuary/shlem_fxr_torque_team_blackblue_2227733694"
"Шлем FXR Torque Team";"_Шлем_FXR_Torque";"22150.0";"Avito";"Снегоходный шлем с подогревом FXR Torque X Team в Санкт-Петербурге";"36190.0";"14040.0";"63.4";"100.0";"https://www.avito.ru/sankt-peterburg/zapchasti_i_aksessuary/snegohodnyy_shlem_s_podogrevom_fxr_torque_x_team_3736537404"
"Шлем FXR Torque Team";"_Шлем_FXR_Torque";"22150.0";"Avito";"Шлем FXR Torque Team (Black/Inferno) в Уфе";"15950.0";"-6200.0";"-28.0";"100.0";"https://www.avito.ru/ufa/zapchasti_i_aksessuary/shlem_fxr_torque_team_blackinferno_3561568771"
"Шлем FXR Torque Team";"_Шлем_FXR_Torque";"22150.0";"Avito";"Шлем FXR Torque Team Black/ Lime 220620-1070 в Красноярске";"21740.0";"-410.0";"-1.9";"100.0";"https://www.avito.ru/krasnoyarsk/zapchasti_i_aksessuary/shlem_fxr_torque_team_black_lime_220620-1070_4670299671"
"Шлем FXR Torque Team";"_Шлем_FXR_Torque";"22150.0";"Avito";"Шлем FXR Torque Team (Black/Pink) 220620-1095 в Красноярске";"21740.0";"-410.0";"-1.9";"100.0";"https://www.avito.ru/krasnoyarsk/zapchasti_i_aksessuary/shlem_fxr_torque_team_blackpink_220620-1095_4669490511"
"Шлем FXR Torque Team";"_Шлем_FXR_Torque";"22150.0";"Avito";"Шлем FXR Torque Team (Black/Lime) в Уфе";"15990.0";"-6160.0";"-27.8";"100.0";"https://www.avito.ru/ufa/zapchasti_i_aksessuary/shlem_fxr_torque_team_blacklime_2569715013"
"Шлем FXR Torque Team";"_Шлем_FXR_Torque";"22150.0";"Avito";"Шлем FXR torque X team с подогревом (Blk/White, M) в Лобне";"41592.0";"19442.0";"87.8";"97.0";"https://www.avito.ru/lobnya/zapchasti_i_aksessuary/shlem_fxr_torque_x_team_s_podogrevom_blkwhite_m_4905606503"
"Шлем FXR Torque Team";"_Шлем_FXR_Torque";"22150.0";"Avito";"Шлем FXR Torque Team Black Ops Quick-Release 220620-1010 (L) в Красноярске";"21700.0";"-450.0";"-2.0";"97.0";"https://www.avito.ru/krasnoyarsk/zapchasti_i_aksessuary/shlem_fxr_torque_team_black_ops_quick-release_220620-1010_l_4281507531"
"Шлем FXR Torque Team";"_Шлем_FXR_Torque";"22150.0";"Avito";"Шлем FXR torque X team с подогревом (Blk/White, M) в Лобне";"41592.0";"19442.0";"87.8";"97.0";"https://www.avito.ru/lobnya/zapchasti_i_aksessuary/shlem_fxr_torque_x_team_s_podogrevom_blkwhite_m_4905606503"
"Шлем FXR Torque Team";"_Шлем_FXR_Torque";"22150.0";"Avito";"Шлем FXR Torque X Team с подогревом Ignition (L) в Красноярске";"37800.0";"15650.0";"70.7";"97.0";"https://www.avito.ru/krasnoyarsk/zapchasti_i_aksessuary/shlem_fxr_torque_x_team_s_podogrevom_ignition_l_7352484783"
"Шлем FXR Torque Team";"_Шлем_FXR_Torque";"22150.0";"Avito";"Шлем FXR Torque Team (Black/Pink, L) в Уфе";"15990.0";"-6160.0";"-27.8";"97.0";"https://www.avito.ru/ufa/zapchasti_i_aksessuary/shlem_fxr_torque_team_blackpink_l_2664838989"
"Шлем FXR Torque Team";"_Шлем_FXR_Torque";"22150.0";"Avito";"Шлем FXR Torque X Prime Steel с подогревом в Санкт-Петербурге";"52990.0";"30840.0";"139.2";"90.0";"https://www.avito.ru/sankt-peterburg/zapchasti_i_aksessuary/shlem_fxr_torque_x_prime_steel_s_podogrevom_4663595256"
"Шлем FXR Torque Team";"_Шлем_FXR_Torque";"22150.0";"Avito";"Шлем FXR Torque X с подогревом в Санкт-Петербурге";"42200.0";"20050.0";"90.5";"90.0";"https://www.avito.ru/sankt-peterburg/zapchasti_i_aksessuary/shlem_fxr_torque_x_s_podogrevom_2611789723"
"Шлем FXR Torque Team";"_Шлем_FXR_Torque";"22150.0";"Avito";"Шлем FXR Torque X с подогревом Blk/Lime в Санкт-Петербурге";"42200.0";"20050.0";"90.5";"90.0";"https://www.avito.ru/sankt-peterburg/zapchasti_i_aksessuary/shlem_fxr_torque_x_s_podogrevom_blklime_2611150701"
"Шлем FXR Torque Team";"_Шлем_FXR_Torque";"22150.0";"Avito";"Шлем FXR Torque X Prime Steel с подогревом в Санкт-Петербурге";"52990.0";"30840.0";"139.2";"90.0";"https://www.avito.ru/sankt-peterburg/zapchasti_i_aksessuary/shlem_fxr_torque_x_prime_steel_s_podogrevom_4663595256"
"Шлем FXR Torque Team";"_Шлем_FXR_Torque";"22150.0";"Avito";"Шлем FXR Torque Cold Stop QRS 22 Black Ops М в Самаре";"35100.0";"12950.0";"58.5";"90.0";"https://www.avito.ru/samara/zapchasti_i_aksessuary/shlem_fxr_torque_cold_stop_qrs_22_black_ops_m_7696540196"
"Шлем FXR Torque Team";"_Шлем_FXR_Torque";"22150.0";"Avito";"Шлем FXR Torque X Prime Steel с подогревом в Санкт-Петербурге";"52990.0";"30840.0";"139.2";"90.0";"https://www.avito.ru/sankt-peterburg/zapchasti_i_aksessuary/shlem_fxr_torque_x_prime_steel_s_podogrevom_4663595256"
"Шлем FXR Torque Team";"_Шлем_FXR_Torque";"22150.0";"Avito";"Шлем FXR Torque X с подогревом в Санкт-Петербурге";"42200.0";"20050.0";"90.5";"90.0";"https://www.avito.ru/sankt-peterburg/zapchasti_i_aksessuary/shlem_fxr_torque_x_s_podogrevom_2611789723"
"Шлем FXR Torque Team";"_Шлем_FXR_Torque";"22150.0";"Avito";"Шлем FXR Torque X с подогревом Blk/Lime в Санкт-Петербурге";"42200.0";"20050.0";"90.5";"90.0";"https://www.avito.ru/sankt-peterburg/zapchasti_i_aksessuary/shlem_fxr_torque_x_s_podogrevom_blklime_2611150701"
"Шлем FXR Torque Team";"_Шлем_FXR_Torque";"22150.0";"Avito";"Снегоходный шлем FXR Torque 2XL в Ярославле";"25000.0";"2850.0";"12.9";"90.0";"https://www.avito.ru/yaroslavl/sport_i_otdyh/snegohodnyy_shlem_fxr_torque_2xl_4489321515"
"Шлем FXR Torque Team";"_Шлем_FXR_Torque";"22150.0";"Avito";"Шлем FXR Torque X Prime с подогревом размер M,L в Медведево";"42120.0";"19970.0";"90.2";"87.0";"https://www.avito.ru/medvedevo/zapchasti_i_aksessuary/shlem_fxr_torque_x_prime_s_podogrevom_razmer_ml_3547770040"
"Шлем FXR Torque Team";"_Шлем_FXR_Torque";"22150.0";"Avito";"Шлем FXR Torque X Prime с подогревом размер M,L в Медведево";"42120.0";"19970.0";"90.2";"87.0";"https://www.avito.ru/medvedevo/zapchasti_i_aksessuary/shlem_fxr_torque_x_prime_s_podogrevom_razmer_ml_3547770040"
"Шлем FXR Torque Team";"_Шлем_FXR_Torque";"22150.0";"Avito";"Шлем FXR Torque X Prime с подогревом размер M,L в Медведево";"42120.0";"19970.0";"90.2";"87.0";"https://www.avito.ru/medvedevo/zapchasti_i_aksessuary/shlem_fxr_torque_x_prime_s_podogrevom_razmer_ml_3547770040"
"Шлем FXR Torque Team";"_Шлем_FXR_Torque";"22150.0";"Avito";"Шлем FXR Torque Team в Уфе";"15990.0";"-19110.0";"-54.4";"81.0";"https://www.avito.ru/ufa/zapchasti_i_aksessuary/shlem_fxr_torque_team_2600849709"
"Шлем FXR Torque Team";"_Шлем_FXR_Torque";"22150.0";"Avito";"Шлем FXR Torque Team в Уфе";"15990.0";"-19110.0";"-54.4";"81.0";"https://www.avito.ru/ufa/zapchasti_i_aksessuary/shlem_fxr_torque_team_2600849709"
"Шлем FXR Torque Team";"_Шлем_FXR_Torque";"22150.0";"Avito";"Шлем FXR Torque X Prime Steel с подогревом в Санкт-Петербурге";"52990.0";"17890.0";"51.0";"75.0";"https://www.avito.ru/sankt-peterburg/zapchasti_i_aksessuary/shlem_fxr_torque_x_prime_steel_s_podogrevom_4663595256"
"Шлем FXR Torque Team";"_Шлем_FXR_Torque";"22150.0";"Avito";"Шлем FXR Torque X с подогревом в Санкт-Петербурге";"42200.0";"7100.0";"20.2";"75.0";"https://www.avito.ru/sankt-peterburg/zapchasti_i_aksessuary/shlem_fxr_torque_x_s_podogrevom_2611789723"
"Шлем FXR Torque Team";"_Шлем_FXR_Torque";"22150.0";"Avito";"Шлем FXR Torque X с подогревом Blk/Lime в Санкт-Петербурге";"42200.0";"7100.0";"20.2";"75.0";"https://www.avito.ru/sankt-peterburg/zapchasti_i_aksessuary/shlem_fxr_torque_x_s_podogrevom_blklime_2611150701"
"Шлем FXR Torque Team";"_Шлем_FXR_Torque";"22150.0";"Avito";"Шлем FXR Torque X Prime Steel с подогревом в Санкт-Петербурге";"52990.0";"17890.0";"51.0";"75.0";"https://www.avito.ru/sankt-peterburg/zapchasti_i_aksessuary/shlem_fxr_torque_x_prime_steel_s_podogrevom_4663595256"
"Шлем FXR Torque Team";"_Шлем_FXR_Torque";"22150.0";"Avito";"Шлем FXR Torque X Prime Steel с подогревом в Санкт-Петербурге";"52990.0";"17890.0";"51.0";"75.0";"https://www.avito.ru/sankt-peterburg/zapchasti_i_aksessuary/shlem_fxr_torque_x_prime_steel_s_podogrevom_4663595256"
"Шлем FXR Torque Team";"_Шлем_FXR_Torque";"22150.0";"Avito";"Шлем FXR Torque X с подогревом в Санкт-Петербурге";"42200.0";"7100.0";"20.2";"75.0";"https://www.avito.ru/sankt-peterburg/zapchasti_i_aksessuary/shlem_fxr_torque_x_s_podogrevom_2611789723"
"Шлем FXR Torque Team";"_Шлем_FXR_Torque";"22150.0";"Avito";"Шлем FXR Torque X с подогревом Blk/Lime в Санкт-Петербурге";"42200.0";"7100.0";"20.2";"75.0";"https://www.avito.ru/sankt-peterburg/zapchasti_i_aksessuary/shlem_fxr_torque_x_s_podogrevom_blklime_2611150701"
"Шлем FXR Torque Team";"_Шлем_FXR_Torque";"22150.0";"Avito";"Шлем FXR Torque Team (Black/Inferno) в Уфе";"15950.0";"-19150.0";"-54.6";"75.0";"https://www.avito.ru/ufa/zapchasti_i_aksessuary/shlem_fxr_torque_team_blackinferno_3561568771"
"Шлем FXR Torque Team";"_Шлем_FXR_Torque";"22150.0";"Avito";"Шлем FXR Torque Team (Black/Lime) в Уфе";"15990.0";"-19110.0";"-54.4";"75.0";"https://www.avito.ru/ufa/zapchasti_i_aksessuary/shlem_fxr_torque_team_blacklime_2569715013"
"Шлем FXR Torque Team";"_Шлем_FXR_Torque";"22150.0";"Avito";"Шлем FXR Torque Team (Black/White) в Уфе";"15990.0";"-19110.0";"-54.4";"75.0";"https://www.avito.ru/ufa/zapchasti_i_aksessuary/shlem_fxr_torque_team_blackwhite_3561466819"
"Шлем FXR Torque Team";"_Шлем_FXR_Torque";"22150.0";"Avito";"Снегоходный шлем FXR Torque 2XL в Ярославле";"25000.0";"-10100.0";"-28.8";"75.0";"https://www.avito.ru/yaroslavl/sport_i_otdyh/snegohodnyy_shlem_fxr_torque_2xl_4489321515"
"Шлем FXR Torque Team";"_Шлем_FXR_Torque";"22150.0";"Avito";"Шлем FXR Torque Team Black Ops в Самаре";"22150.0";"-12950.0";"-36.9";"75.0";"https://www.avito.ru/samara/zapchasti_i_aksessuary/shlem_fxr_torque_team_black_ops_7696489502"
"Шлем FXR Torque Team";"_Шлем_FXR_Torque";"22150.0";"Avito";"Шлем FXR Torque Team Black/Orange в Санкт-Петербурге";"20000.0";"-15100.0";"-43.0";"75.0";"https://www.avito.ru/sankt-peterburg/zapchasti_i_aksessuary/shlem_fxr_torque_team_blackorange_2226940285"
"Шлем FXR Torque Team";"_Шлем_FXR_Torque";"22150.0";"Avito";"Шлем FXR Torque Team Black/Inferno в Санкт-Петербурге";"20000.0";"-15100.0";"-43.0";"75.0";"https://www.avito.ru/sankt-peterburg/zapchasti_i_aksessuary/shlem_fxr_torque_team_blackinferno_2227146298"
"Шлем FXR Torque Team";"_Шлем_FXR_Torque";"22150.0";"Avito";"Шлем FXR Torque Team (Black/White) в Уфе";"15990.0";"-19110.0";"-54.4";"75.0";"https://www.avito.ru/ufa/zapchasti_i_aksessuary/shlem_fxr_torque_team_blackwhite_3561466819"
"Шлем FXR Torque Team";"_Шлем_FXR_Torque";"22150.0";"Avito";"Шлем FXR Torque Team в Ярославле";"20950.0";"-14150.0";"-40.3";"75.0";"https://www.avito.ru/yaroslavl/zapchasti_i_aksessuary/shlem_fxr_torque_team_7252456989"
"Шлем FXR Torque Team";"_Шлем_FXR_Torque";"22150.0";"Avito";"Шлем FXR Torque Team (Black/White) в Санкт-Петербурге";"20000.0";"-15100.0";"-43.0";"75.0";"https://www.avito.ru/sankt-peterburg/zapchasti_i_aksessuary/shlem_fxr_torque_team_blackwhite_2067793102"
"Шлем FXR Torque Team";"_Шлем_FXR_Torque";"22150.0";"Avito";"Снегоходный шлем FXR Torque X Team Black/Lime в Санкт-Петербурге";"35990.0";"890.0";"2.5";"75.0";"https://www.avito.ru/sankt-peterburg/zapchasti_i_aksessuary/snegohodnyy_shlem_fxr_torque_x_team_blacklime_3735814168"
"Шлем FXR Torque Team";"_Шлем_FXR_Torque";"22150.0";"Avito";"Шлем с подогревом FXR Torque Team Black/Orange раз в Ярославле";"47000.0";"11900.0";"33.9";"75.0";"https://www.avito.ru/yaroslavl/zapchasti_i_aksessuary/shlem_s_podogrevom_fxr_torque_team_blackorange_raz_7252703704"
"Шлем FXR Torque Team";"_Шлем_FXR_Torque";"22150.0";"Avito";"Шлем кроссовый зимний FXR Torque Team в Иваново";"20200.0";"-14900.0";"-42.5";"75.0";"https://www.avito.ru/ivanovo/zapchasti_i_aksessuary/shlem_krossovyy_zimniy_fxr_torque_team_4477050047"
"Шлем FXR Torque Team";"_Шлем_FXR_Torque";"22150.0";"Avito";"Шлем FXR Torque Team Black/Blue в Санкт-Петербурге";"20000.0";"-15100.0";"-43.0";"75.0";"https://www.avito.ru/sankt-peterburg/zapchasti_i_aksessuary/shlem_fxr_torque_team_blackblue_2227733694"
"Шлем FXR Torque Team";"_Шлем_FXR_Torque";"22150.0";"Avito";"Снегоходный шлем с подогревом FXR Torque X Team в Санкт-Петербурге";"36190.0";"1090.0";"3.1";"75.0";"https://www.avito.ru/sankt-peterburg/zapchasti_i_aksessuary/snegohodnyy_shlem_s_podogrevom_fxr_torque_x_team_3736537404"
"Шлем FXR Torque Team";"_Шлем_FXR_Torque";"22150.0";"Avito";"Шлем FXR Torque Team (Black/Inferno) в Уфе";"15950.0";"-19150.0";"-54.6";"75.0";"https://www.avito.ru/ufa/zapchasti_i_aksessuary/shlem_fxr_torque_team_blackinferno_3561568771"
"Шлем FXR Torque Team";"_Шлем_FXR_Torque";"22150.0";"Avito";"Шлем FXR Torque Team Black/ Lime 220620-1070 в Красноярске";"21740.0";"-13360.0";"-38.1";"75.0";"https://www.avito.ru/krasnoyarsk/zapchasti_i_aksessuary/shlem_fxr_torque_team_black_lime_220620-1070_4670299671"
"Шлем FXR Torque Team";"_Шлем_FXR_Torque";"22150.0";"Avito";"Шлем FXR Torque Team (Black/Pink) 220620-1095 в Красноярске";"21740.0";"-13360.0";"-38.1";"75.0";"https://www.avito.ru/krasnoyarsk/zapchasti_i_aksessuary/shlem_fxr_torque_team_blackpink_220620-1095_4669490511"
"Шлем FXR Torque Team";"_Шлем_FXR_Torque";"22150.0";"Avito";"Шлем FXR Torque Team (Black/Lime) в Уфе";"15990.0";"-19110.0";"-54.4";"75.0";"https://www.avito.ru/ufa/zapchasti_i_aksessuary/shlem_fxr_torque_team_blacklime_2569715013"
"Шлем FXR Torque Team";"_Шлем_FXR_Torque";"22150.0";"Avito";"Шлем FXR Torque X Prime с подогревом размер M,L в Медведево";"42120.0";"7020.0";"20.0";"72.0";"https://www.avito.ru/medvedevo/zapchasti_i_aksessuary/shlem_fxr_torque_x_prime_s_podogrevom_razmer_ml_3547770040"
"Шлем FXR Torque Team";"_Шлем_FXR_Torque";"22150.0";"Avito";"Шлем FXR Torque X Prime с подогревом размер M,L в Медведево";"42120.0";"7020.0";"20.0";"72.0";"https://www.avito.ru/medvedevo/zapchasti_i_aksessuary/shlem_fxr_torque_x_prime_s_podogrevom_razmer_ml_3547770040"
"Шлем FXR Torque Team";"_Шлем_FXR_Torque";"22150.0";"Avito";"Шлем FXR torque X team с подогревом (Blk/White, M) в Лобне";"41592.0";"6492.0";"18.5";"72.0";"https://www.avito.ru/lobnya/zapchasti_i_aksessuary/shlem_fxr_torque_x_team_s_podogrevom_blkwhite_m_4905606503"
"Шлем FXR Torque Team";"_Шлем_FXR_Torque";"22150.0";"Avito";"Шлем FXR Torque X Prime с подогревом размер M,L в Медведево";"42120.0";"7020.0";"20.0";"72.0";"https://www.avito.ru/medvedevo/zapchasti_i_aksessuary/shlem_fxr_torque_x_prime_s_podogrevom_razmer_ml_3547770040"
"Шлем FXR Torque Team";"_Шлем_FXR_Torque";"22150.0";"Avito";"Шлем FXR Torque Team Black Ops Quick-Release 220620-1010 (L) в Красноярске";"21700.0";"-13400.0";"-38.2";"72.0";"https://www.avito.ru/krasnoyarsk/zapchasti_i_aksessuary/shlem_fxr_torque_team_black_ops_quick-release_220620-1010_l_4281507531"
"Шлем FXR Torque Team";"_Шлем_FXR_Torque";"22150.0";"Avito";"Шлем FXR torque X team с подогревом (Blk/White, M) в Лобне";"41592.0";"6492.0";"18.5";"72.0";"https://www.avito.ru/lobnya/zapchasti_i_aksessuary/shlem_fxr_torque_x_team_s_podogrevom_blkwhite_m_4905606503"
"Шлем FXR Torque Team";"_Шлем_FXR_Torque";"22150.0";"Avito";"Шлем FXR Torque X Team с подогревом Ignition (L) в Красноярске";"37800.0";"2700.0";"7.7";"72.0";"https://www.avito.ru/krasnoyarsk/zapchasti_i_aksessuary/shlem_fxr_torque_x_team_s_podogrevom_ignition_l_7352484783"
"Шлем FXR Torque Team";"_Шлем_FXR_Torque";"22150.0";"Avito";"Шлем FXR Torque Team (Black/Pink, L) в Уфе";"15990.0";"-19110.0";"-54.4";"72.0";"https://www.avito.ru/ufa/zapchasti_i_aksessuary/shlem_fxr_torque_team_blackpink_l_2664838989"
"Шлем GSB G-362";"G-362_Шлем_GSB_G-362";"15490.0";"Avito";"Мото шлем GSB G-362 в Ярославле";"8000.0";"-7490.0";"-48.4";"100.0";"https://www.avito.ru/yaroslavl/zapchasti_i_aksessuary/moto_shlem_gsb_g-362_7524617457"
"Шлем GSB G-362";"G-362_Шлем_GSB_G-362";"15490.0";"Avito";"Мотошлем GSB G-362 Black Matt (модуляр) в Тюмени";"13500.0";"-1990.0";"-12.8";"100.0";"https://www.avito.ru/tyumen/zapchasti_i_aksessuary/motoshlem_gsb_g-362_black_matt_modulyar_2700725301"
"Шлем GSB G-362";"G-362_Шлем_GSB_G-362";"15490.0";"Avito";"Шлем Модуляр GSB G-362 в Медведево";"15490.0";"0.0";"0.0";"100.0";"https://www.avito.ru/medvedevo/zapchasti_i_aksessuary/shlem_modulyar_gsb_g-362_3484032450"
"Шлем GSB G-362";"G-362_Шлем_GSB_G-362";"15490.0";"Avito";"Шлем модуляр GSB G-362 серый в Новосибирске";"20000.0";"4510.0";"29.1";"100.0";"https://www.avito.ru/novosibirsk/zapchasti_i_aksessuary/shlem_modulyar_gsb_g-362_seryy_3532629302"
"Шлем GSB G-362";"G-362_Шлем_GSB_G-362";"15490.0";"Avito";"Шлем модуляр GSB G-362 pearl white в Новосибирске";"20000.0";"4510.0";"29.1";"100.0";"https://www.avito.ru/novosibirsk/zapchasti_i_aksessuary/shlem_modulyar_gsb_g-362_pearl_white_4043950323"
"Шлем GSB G-362";"G-362_Шлем_GSB_G-362";"15490.0";"Avito";"Шлем снегоходный GSB G-362 pearl white (эп) в Новосибирске";"16980.0";"1490.0";"9.6";"100.0";"https://www.avito.ru/novosibirsk/zapchasti_i_aksessuary/shlem_snegohodnyy_gsb_g-362_pearl_white_ep_2736550728"
"Шлем GSB G-362";"G-362_Шлем_GSB_G-362";"15490.0";"Avito";"Шлем снегоходный GSB G-362 pearl white (эп) в Омске";"16980.0";"1490.0";"9.6";"100.0";"https://www.avito.ru/omsk/zapchasti_i_aksessuary/shlem_snegohodnyy_gsb_g-362_pearl_white_ep_2762246191"
"Шлем GSB G-362";"G-362_Шлем_GSB_G-362";"15490.0";"Avito";"Шлем снегоходный GSB G-362 pearl white (эп) в Красноярске";"16980.0";"1490.0";"9.6";"100.0";"https://www.avito.ru/krasnoyarsk/zapchasti_i_aksessuary/shlem_snegohodnyy_gsb_g-362_pearl_white_ep_2654665859"
"Шлем GSB G-362";"G-362_Шлем_GSB_G-362";"15490.0";"Avito";"Шлем для снегохода/мотоцикла модуляр GSB G-362 в Новосибирске";"15000.0";"-490.0";"-3.2";"100.0";"https://www.avito.ru/novosibirsk/zapchasti_i_aksessuary/shlem_dlya_snegohodamototsikla_modulyar_gsb_g-362_4552618852"
"Шлем GSB G-362";"G-362_Шлем_GSB_G-362";"15490.0";"Avito";"Шлем модуляр GSB G-362 черный матовый в Новосибирске";"20000.0";"4510.0";"29.1";"100.0";"https://www.avito.ru/novosibirsk/zapchasti_i_aksessuary/shlem_modulyar_gsb_g-362_chernyy_matovyy_3532050687"
"Шлем GSB G-362";"G-362_Шлем_GSB_G-362";"15490.0";"Avito";"Шлем GSB G-263 открытый в Москве";"4500.0";"-10990.0";"-71.0";"88.0";"https://www.avito.ru/moskva/zapchasti_i_aksessuary/shlem_gsb_g-263_otkrytyy_7656558391"
